ingresos,gastos,balance
0.0,569.03,38190.0
0.0,826.23,89685.79
926.14,0.0,22447.51
0.0,204.5,18607.49
1123.87,0.0,40393.21
1121.26,0.0,48847.69
297.99,0.0,58512.59
0.0,764.23,69451.57
1238.46,0.0,77919.62
714.65,0.0,89772.71
0.0,1094.29,86287.0
0.0,8500.0,59215.37
0.0,1106.35,74043.41
443.49,0.0,76225.26
0.0,8500.0,99177.39
0.0,333.7,60449.49
0.0,274.32,48147.51
0.0,29.82,80616.12
0.0,850.48,56365.1
874.31,0.0,74297.97
0.0,525.65,57124.75
0.0,967.73,33920.95
0.0,1112.31,69442.88
1463.46,0.0,44565.74
1016.75,0.0,94380.54
0.0,149.38,44892.84
1063.0,0.0,63205.45
0.0,945.66,16258.89
5000.0,0.0,22574.99
0.0,162.43,13794.01
0.0,70.26,82510.32
1111.7,0.0,18910.93
1037.85,0.0,57046.37
0.0,1469.27,35409.26
0.0,1495.2,27447.08
0.0,369.99,56437.81
0.0,1230.7,77789.55
825.59,0.0,59946.88
856.73,0.0,49194.02
559.17,0.0,92573.95
0.0,160.07,81034.64
681.71,0.0,76186.3
362.81,0.0,66085.19
1173.55,0.0,70620.94
603.75,0.0,71635.66
0.0,1253.82,94807.5
0.0,707.79,26201.51
1005.39,0.0,74319.22
0.0,1340.1,69404.1
0.0,1387.37,96612.26
931.04,0.0,95678.05
0.0,932.52,80017.57
1491.31,0.0,35705.37
32.38,0.0,53324.61
0.0,8500.0,80726.8
0.0,1480.5,51870.32
0.0,1005.77,59364.95
0.0,98.93,30384.51
1290.49,0.0,93694.13
976.38,0.0,85253.13
0.0,1383.56,77452.89
647.58,0.0,31957.6
669.51,0.0,32717.01
580.63,0.0,27065.49
0.0,807.53,80527.35
1031.86,0.0,53630.69
8500.0,0.0,57930.16
227.65,0.0,51473.06
0.0,213.49,59950.35
132.26,0.0,67866.57
0.0,1166.4,15598.05
80.44,0.0,78933.66
1087.74,0.0,65004.46
428.36,0.0,61568.16
769.39,0.0,16697.9
0.0,1231.55,38925.43
1189.54,0.0,16190.87
755.0,0.0,79298.12
457.34,0.0,11453.95
0.0,1071.85,36614.0
0.0,8500.0,91414.65
0.0,518.78,77600.88
0.0,349.25,26236.75
1424.89,0.0,40418.0
208.17,0.0,94337.02
1290.42,0.0,77421.37
607.73,0.0,61040.16
0.0,1380.29,99569.16
0.0,967.08,77895.93
0.0,119.24,30437.48
127.43,0.0,93200.58
0.0,199.75,62829.91
800.74,0.0,70345.7
0.0,753.11,83654.97
0.0,132.34,53975.02
0.0,5000.0,42062.58
119.53,0.0,86675.24
0.0,731.66,82597.41
0.0,750.24,85751.73
67.95,0.0,82898.22
1499.66,0.0,45447.77
1309.47,0.0,81626.39
0.0,1040.81,59037.5
0.0,184.13,49553.29
0.0,8500.0,79026.35
1448.26,0.0,64049.29
0.0,758.3,50993.83
0.0,1158.91,22280.72
43.98,0.0,33540.09
0.0,787.5,18044.66
0.0,1207.22,60992.36
160.44,0.0,63158.56
316.75,0.0,79465.69
1062.21,0.0,42383.55
0.0,132.68,12645.48
513.65,0.0,11408.53
0.0,919.91,39680.36
824.38,0.0,12636.82
0.0,689.33,29279.43
0.0,585.36,26869.94
0.0,5000.0,26927.76
0.0,1178.41,13394.91
0.0,325.0,74034.33
0.0,33.82,63534.18
0.0,779.84,18806.13
0.0,8500.0,24996.13
0.0,1124.32,42952.13
644.88,0.0,14439.69
0.0,8500.0,52458.7
309.13,0.0,69229.47
0.0,897.65,42013.14
0.0,451.06,88882.53
0.0,902.54,74070.98
195.03,0.0,88423.47
821.81,0.0,35383.97
612.46,0.0,88408.43
0.0,592.78,83839.07
0.0,480.02,45472.84
613.52,0.0,28761.05
0.0,123.29,36808.55
1055.51,0.0,38113.88
489.18,0.0,31623.01
139.93,0.0,43934.61
909.03,0.0,68088.68
0.0,1476.38,81255.49
0.0,273.68,26001.72
902.34,0.0,87005.37
689.98,0.0,58105.96
84.16,0.0,52154.94
0.0,615.01,60244.25
805.07,0.0,78726.93
94.93,0.0,48902.81
0.0,196.61,53810.15
0.0,8.84,61954.84
0.0,8500.0,64002.52
81.61,0.0,37743.76
0.0,885.95,69188.13
0.0,900.92,11111.11
0.0,1036.38,28274.39
0.0,1280.89,88063.98
0.0,473.18,24966.32
0.0,199.92,10788.75
0.0,56.93,65265.47
0.0,1183.17,17808.12
0.0,1455.77,37302.6
0.0,28.28,28058.71
0.0,718.12,40915.4
3.29,0.0,59778.39
1342.2,0.0,84208.89
0.0,8500.0,63485.01
50.95,0.0,57729.3
0.0,133.54,92780.21
0.0,1202.83,79308.15
868.15,0.0,44946.01
0.0,1038.89,30423.34
815.7,0.0,14523.3
0.0,423.48,84253.81
0.0,901.74,74371.13
0.0,1258.48,94730.8
1131.58,0.0,88242.18
0.0,1348.4,85230.16
0.0,1349.62,30471.15
136.07,0.0,86168.26
0.0,1.37,52558.96
1072.99,0.0,45044.43
0.0,532.0,91464.0
434.51,0.0,80819.51
0.0,997.6,97885.64
0.0,112.0,32250.11
0.0,8500.0,85198.27
0.0,841.8,86550.02
531.51,0.0,91912.98
1305.08,0.0,78712.63
731.96,0.0,31013.42
424.83,0.0,21070.51
0.0,969.96,92678.64
275.34,0.0,26938.65
1347.08,0.0,66842.01
728.68,0.0,47379.45
0.0,407.94,48513.94
0.0,792.46,57520.87
0.0,239.2,41485.31
0.0,89.52,84606.98
0.0,1439.41,48966.02
590.7,0.0,86062.83
0.0,1397.17,46523.74
0.0,189.37,64769.46
925.58,0.0,60592.94
0.0,8500.0,97228.9
0.0,8500.0,67277.97
0.0,1113.5,96824.46
0.0,447.07,20740.16
368.6,0.0,82277.54
1083.75,0.0,71857.93
0.0,1063.56,50152.55
886.67,0.0,59341.46
0.0,8500.0,93695.39
1475.73,0.0,76903.12
0.0,590.21,77520.4
321.17,0.0,59812.82
359.63,0.0,24625.82
1167.64,0.0,51182.19
0.0,1246.68,62852.07
0.0,1053.72,15730.81
0.0,72.39,55487.66
938.59,0.0,72280.18
0.0,925.69,35708.84
431.56,0.0,14569.52
262.06,0.0,35588.2
0.0,462.43,98085.1
0.0,309.73,51291.39
0.0,596.86,17886.3
212.38,0.0,40320.8
676.4,0.0,24106.95
0.0,832.03,54459.96
922.07,0.0,15104.24
651.45,0.0,31775.01
352.22,0.0,17255.28
8500.0,0.0,77059.67
476.41,0.0,67505.58
0.0,477.16,53135.52
1102.47,0.0,80847.11
1099.44,0.0,64892.36
0.0,1052.27,80177.39
0.0,708.33,32692.67
1462.37,0.0,97642.43
0.0,8500.0,81331.78
995.37,0.0,10733.25
0.0,888.23,95246.28
0.0,1159.16,11391.33
0.0,364.06,85172.27
1044.88,0.0,99293.22
0.0,5000.0,96958.34
1258.29,0.0,67210.11
0.0,1197.12,57365.13
1422.73,0.0,26610.87
788.32,0.0,35005.41
983.24,0.0,22847.87
0.0,1180.96,21383.74
1456.42,0.0,86667.13
0.0,209.86,24178.9
0.0,491.51,51441.61
259.17,0.0,44738.69
1175.37,0.0,27292.28
1220.01,0.0,11602.93
140.7,0.0,69848.35
0.0,8500.0,17994.48
0.0,550.12,81180.43
0.0,468.91,85598.6
0.0,8500.0,93732.06
224.5,0.0,67245.84
1219.4,0.0,89631.17
1268.39,0.0,48032.77
679.1,0.0,85737.46
0.0,1385.65,48118.53
0.0,641.56,94034.55
446.34,0.0,21131.01
0.0,5000.0,41956.2
0.0,664.99,59255.35
1393.19,0.0,93385.01
0.0,652.5,79263.79
871.59,0.0,88105.42
371.77,0.0,55995.57
0.0,8500.0,56111.34
0.0,869.48,26508.04
0.0,666.01,73806.45
1108.85,0.0,60491.42
192.05,0.0,64044.89
432.96,0.0,74618.22
0.0,466.98,84329.75
0.0,119.31,78652.93
43.25,0.0,28954.6
702.29,0.0,44579.22
516.95,0.0,59100.95
791.03,0.0,49928.41
815.25,0.0,18866.01
1099.14,0.0,33803.51
8500.0,0.0,74959.57
906.24,0.0,60599.25
0.0,1164.97,33212.2
1145.84,0.0,87683.76
838.54,0.0,98521.32
0.0,502.71,11758.23
0.0,799.88,16532.18
0.0,707.16,75557.58
1288.05,0.0,55796.3
451.87,0.0,18901.86
277.64,0.0,33257.09
0.0,1195.36,59118.18
386.79,0.0,22179.31
0.0,664.47,23195.32
0.0,1147.41,36773.79
0.0,1329.84,82326.51
80.52,0.0,62170.34
176.09,0.0,65330.05
0.0,454.96,53464.15
0.0,811.48,57225.92
0.0,420.0,61085.64
0.0,332.24,15207.2
0.0,21.15,90670.58
1094.59,0.0,13419.06
0.0,334.4,32042.93
0.0,8500.0,88772.08
0.0,644.78,92932.54
384.79,0.0,76119.23
0.0,5000.0,41612.16
219.19,0.0,31084.09
8500.0,0.0,29374.63
790.32,0.0,30093.46
0.0,206.55,85317.75
1453.61,0.0,61184.82
0.0,1359.32,50151.56
140.91,0.0,29637.45
1491.12,0.0,12046.5
0.0,1088.57,20535.18
327.25,0.0,32969.55
1435.33,0.0,48608.33
868.28,0.0,79252.6
1459.56,0.0,56109.78
530.1,0.0,29152.76
129.03,0.0,48945.14
0.0,8500.0,98744.89
1143.14,0.0,69068.67
449.12,0.0,46747.63
308.48,0.0,78119.95
0.0,910.21,87245.67
0.0,8500.0,30296.24
1286.99,0.0,72242.4
144.9,0.0,57797.4
0.0,526.03,93458.04
0.0,1016.4,10164.41
1185.21,0.0,76473.0
0.0,8500.0,98012.33
331.51,0.0,59557.12
958.4,0.0,66042.59
0.0,484.76,48399.45
0.0,1019.31,51023.82
62.78,0.0,39548.66
0.0,1147.38,63738.04
1069.84,0.0,74033.34
0.0,2.79,96877.34
0.0,865.39,60971.18
0.0,754.62,97705.92
229.99,0.0,92741.79
0.0,533.19,50907.38
5000.0,0.0,53002.3
0.0,546.81,23459.88
0.0,5000.0,56847.53
83.34,0.0,20920.38
5000.0,0.0,71983.12
0.0,222.15,52881.51
0.0,379.98,47159.32
0.0,1172.58,11371.68
0.0,1169.86,53645.58
440.71,0.0,58301.47
0.0,988.08,80041.25
1187.19,0.0,45564.78
0.0,944.44,39302.97
802.56,0.0,65093.39
101.5,0.0,38309.02
0.0,1252.96,31492.16
0.0,505.33,63521.84
1065.87,0.0,72476.84
256.86,0.0,56985.57
0.0,587.76,23260.08
1007.3,0.0,89397.28
750.16,0.0,41365.59
405.7,0.0,96564.99
464.08,0.0,13231.22
0.0,5000.0,99602.98
0.0,1322.9,38749.21
0.0,253.41,29985.24
0.0,1014.88,84653.18
0.0,8500.0,82855.29
0.0,317.16,71890.4
0.0,1075.69,55599.71
0.0,108.57,40858.91
0.0,792.99,85636.72
1482.26,0.0,93709.87
0.0,39.49,56389.93
0.0,1033.37,86215.47
286.37,0.0,54495.92
0.0,569.85,44903.24
0.0,216.37,35172.21
0.0,323.07,38888.23
0.0,5000.0,65643.5
969.5,0.0,64916.05
0.0,1102.6,22985.47
0.0,8500.0,58758.08
0.0,1403.23,20317.81
0.0,1000.62,91853.99
0.0,8500.0,45986.94
1096.69,0.0,50189.95
0.0,831.56,82344.6
944.78,0.0,41976.75
0.0,807.21,57634.06
0.0,476.33,40549.76
0.0,545.17,97003.8
1325.92,0.0,53715.84
5000.0,0.0,89536.16
1244.21,0.0,78581.66
0.0,414.92,36292.53
5000.0,0.0,54207.3
930.18,0.0,19372.93
0.0,658.02,16836.22
0.0,1281.71,89133.62
475.99,0.0,51179.76
838.62,0.0,85418.14
277.52,0.0,99830.18
0.0,1154.58,10069.93
0.0,8500.0,66737.52
0.0,767.83,81860.05
0.0,861.52,39338.91
827.59,0.0,93498.67
316.24,0.0,35647.27
0.0,985.0,19693.68
0.0,29.41,51924.62
301.07,0.0,82499.65
301.07,0.0,55269.91
0.0,790.63,93454.62
96.43,0.0,88338.67
0.0,5000.0,51335.73
756.15,0.0,48083.5
0.0,349.2,98133.03
5000.0,0.0,80818.29
0.0,8500.0,61478.76
880.74,0.0,94295.56
1160.44,0.0,82412.35
0.0,411.83,13910.37
599.7,0.0,29099.38
0.0,8500.0,57980.08
0.0,370.13,53433.04
0.0,48.96,46166.6
0.0,200000000.0,68896.69
0.0,735.9,97268.44
1029.39,0.0,24931.15
0.0,200000000.0,96184.45
966.19,0.0,89621.51
1317.54,0.0,44177.9
0.0,135.82,56487.09
0.0,1321.5,74729.34
0.0,243.14,69903.55
0.0,119.22,38134.25
0.0,1091.7,97266.63
0.0,1200.52,14334.34
218.28,0.0,38025.45
1289.13,0.0,83668.12
0.0,200000000.0,56404.56
0.0,100000000.0,46067.91
0.0,892.58,78687.18
0.0,1220.95,27498.58
121.23,0.0,94185.91
46.06,0.0,36643.21
0.0,1491.82,97409.04
100000000.0,0.0,56150.54
0.0,421.69,79831.5
0.0,268.34,51257.41
257.37,0.0,85248.91
0.0,1154.04,28129.84
0.0,200000000.0,19628.63
376.84,0.0,13284.54
571.51,0.0,59136.88
0.0,100000000.0,11984.31
892.33,0.0,54217.79
0.0,843.9,75728.41
200000000.0,0.0,53619.2
0.0,1384.93,68873.21
0.0,193.17,79408.68
1259.38,0.0,57387.32
0.0,659.26,38640.4
0.0,504.71,48554.91
0.0,1303.96,54514.71
0.0,1377.72,79566.52
1461.93,0.0,42124.01
0.0,743.63,67708.25
0.0,1375.11,95801.54
0.0,768.06,91421.99
0.0,1425.38,37094.35
114.02,0.0,62531.04
0.0,1210.97,39484.91
917.84,0.0,13793.2
0.0,1431.27,71795.05
0.0,227.73,98405.93
0.0,801.88,31355.33
0.0,817.08,97346.19
1303.09,0.0,58076.89
1359.8,0.0,26064.27
342.02,0.0,73331.96
0.0,558.89,73813.79
330.02,0.0,21997.75
0.0,200000000.0,95728.18
0.0,1216.38,84763.01
0.0,1125.64,87497.1
0.0,200000000.0,50923.91
646.17,0.0,20912.07
1118.66,0.0,54610.17
653.69,0.0,44016.74
0.0,993.42,23706.33
273.43,0.0,85035.63
0.0,338.86,58839.47
78.36,0.0,49786.38
0.0,200000000.0,69519.34
0.0,927.53,42842.12
0.0,200000000.0,68375.42
0.0,151.93,93078.13
803.54,0.0,57835.4
1020.38,0.0,89056.6
0.0,100000000.0,82425.4
0.0,1233.67,54191.1
0.0,200000000.0,42462.26
0.0,664.12,41550.36
1028.96,0.0,34230.86
0.0,200000000.0,31055.36
0.0,1327.34,63010.02
0.0,1322.01,84199.04
270.71,0.0,60438.23
354.42,0.0,76733.72
0.0,1279.16,48947.22
1027.75,0.0,71701.83
1202.63,0.0,46610.22
0.0,1339.16,42468.09
0.0,1369.2,64289.43
1241.52,0.0,77718.14
199.47,0.0,16521.06
1491.74,0.0,39325.99
0.0,1306.36,95449.52
0.0,1106.95,50184.95
717.12,0.0,69335.06
0.0,1489.41,21256.24
70.94,0.0,78007.97
1420.99,0.0,35058.97
926.01,0.0,13033.72
0.0,1227.79,67215.4
0.0,343.74,22994.71
1335.63,0.0,38966.98
0.0,1260.7,72174.11
0.0,1150.09,42829.23
657.03,0.0,76349.98
0.0,561.45,74465.09
0.0,200000000.0,54577.76
0.0,1133.17,95234.9
0.0,1007.63,10182.97
0.0,200000000.0,75705.96
690.1,0.0,29167.32
352.82,0.0,14896.81
0.0,1032.39,97025.66
0.0,559.88,18116.88
0.0,84.36,73477.87
0.0,200000000.0,85431.07
100000000.0,0.0,53878.28
1382.45,0.0,68692.52
1162.73,0.0,68100.75
0.0,400.91,32493.08
0.0,306.16,46605.62
0.0,171.59,33665.38
759.4,0.0,62466.56
0.0,335.66,75318.66
0.0,100000000.0,30258.05
0.0,1313.37,56308.68
1492.36,0.0,55809.1
0.0,1062.41,17488.84
0.0,921.09,21032.75
0.0,479.64,52287.69
300.15,0.0,90019.95
0.0,1027.74,95081.75
0.0,45.08,40877.38
913.76,0.0,26026.74
0.0,326.07,14431.74
310.86,0.0,93616.56
0.0,958.89,97962.64
0.0,1224.97,18787.58
848.28,0.0,18378.8
385.88,0.0,63274.25
0.0,357.57,39924.43
73.09,0.0,14490.8
1394.75,0.0,80624.33
0.0,899.39,48911.27
0.0,251.15,49639.63
354.55,0.0,50500.39
338.78,0.0,47136.97
0.0,564.81,82867.2
866.18,0.0,55904.81
0.0,466.62,98037.24
1292.63,0.0,19520.48
401.32,0.0,19937.51
0.0,393.96,62231.57
0.0,457.41,95548.37
0.0,435.03,44356.53
1445.9,0.0,84905.46
1465.64,0.0,37087.76
284.68,0.0,36080.26
709.73,0.0,89424.88
1138.72,0.0,72593.81
1376.7,0.0,41875.87
0.0,200000000.0,88875.53
667.2,0.0,36979.15
799.49,0.0,39486.61
0.0,1005.38,47135.81
12.65,0.0,13057.29
12.46,0.0,40898.69
0.0,833.15,52548.53
0.0,878.17,80161.64
1087.94,0.0,21425.99
0.0,1262.53,32593.8
0.0,1179.36,33820.42
0.0,200000000.0,74775.73
952.89,0.0,81563.74
762.42,0.0,54228.83
0.0,123.66,37295.54
786.1,0.0,78800.58
0.0,1197.71,89180.67
638.45,0.0,16785.4
0.0,1172.25,76396.69
839.28,0.0,95407.14
0.0,902.79,80404.44
0.0,304.56,72514.09
0.0,977.94,74610.52
0.0,1042.13,72579.61
0.0,1389.27,93177.51
1112.56,0.0,38130.87
1228.99,0.0,81857.62
0.0,200000000.0,50442.16
331.29,0.0,83796.29
0.0,200000000.0,25979.25
0.0,356.24,57737.3
676.74,0.0,14354.07
1074.67,0.0,93136.48
1434.17,0.0,22057.97
0.0,478.54,79457.71
1083.57,0.0,71875.05
0.0,1349.4,81311.59
1236.8,0.0,90954.34
0.0,14.15,82868.71
0.0,200000000.0,14424.29
466.11,0.0,37387.47
0.0,650.19,37168.54
0.0,862.48,64505.53
0.0,1114.61,30176.36
0.0,100000000.0,83996.96
0.0,765.22,80488.48
0.0,800.35,60044.85
856.04,0.0,68961.91
199.91,0.0,60076.73
688.31,0.0,67392.94
1462.54,0.0,11273.27
1206.43,0.0,11129.88
0.0,1164.57,22019.17
951.36,0.0,43699.65
968.14,0.0,84563.45
1263.08,0.0,92343.97
1148.39,0.0,65653.09
0.0,200000000.0,80540.42
990.46,0.0,66432.27
537.76,0.0,84842.03
100000000.0,0.0,57010.89
0.0,217.35,47703.95
0.0,510.48,86470.11
641.36,0.0,74145.55
0.0,218.37,68672.91
200000000.0,0.0,25515.26
0.0,1074.29,26073.54
0.0,247.66,44211.29
0.0,1118.14,22602.68
0.0,267.07,71332.03
701.21,0.0,99762.41
0.0,811.63,67969.57
0.0,1051.39,11595.94
617.86,0.0,33777.9
0.0,108.42,49953.89
200000000.0,0.0,71264.82
0.0,264.3,27124.69
100000000.0,0.0,82718.35
624.98,0.0,81891.55
0.0,417.4,81234.72
0.0,283.22,40137.72
1304.79,0.0,82110.96
0.0,828.58,24078.63
0.0,998.53,40497.5
0.0,187.49,34198.29
0.0,1050.84,91463.16
0.0,355.07,59303.01
1030.37,0.0,92810.91
982.59,0.0,49885.92
1284.82,0.0,99069.37
73.44,0.0,37775.01
0.0,189.19,18485.4
1171.39,0.0,77306.58
1448.74,0.0,50179.28
1068.02,0.0,48665.63
589.47,0.0,69447.4
0.0,1380.9,95169.71
0.0,200000000.0,25816.16
0.0,73.2,61997.56
0.0,200000000.0,63733.81
924.66,0.0,48449.5
200000000.0,0.0,90172.52
100000000.0,0.0,99660.7
781.32,0.0,84563.1
13.34,0.0,49444.62
682.98,0.0,29426.97
1225.38,0.0,79142.17
930.05,0.0,39249.39
0.0,1368.88,99217.33
0.0,1203.92,25383.52
0.0,804.3,78997.78
0.0,697.47,36550.76
350.08,0.0,83444.97
0.0,200000000.0,72341.35
1428.3,0.0,81608.13
0.0,685.47,76333.03
0.0,200000000.0,52179.25
0.0,576.78,89250.47
912.09,0.0,26792.16
0.0,791.74,73951.45
0.0,1417.66,55380.61
282.28,0.0,52400.63
0.0,524.81,68103.57
0.0,100000000.0,30214.48
1213.35,0.0,37753.09
943.04,0.0,81197.3
0.0,165.02,52953.17
0.0,634.52,49634.36
0.0,965.94,58821.27
51.62,0.0,71108.89
0.0,1054.94,40144.7
1031.27,0.0,61629.94
0.0,1121.4,51007.21
0.0,1044.95,68988.82
0.0,447.12,87839.35
37.66,0.0,81851.56
1185.28,0.0,13332.85
0.0,100000000.0,46447.7
98.85,0.0,14241.01
1458.34,0.0,29674.88
77.64,0.0,13933.18
0.0,821.54,89172.8
0.0,1069.93,74781.17
49.4,0.0,10235.34
0.0,26.02,86715.22
1233.6,0.0,28725.06
0.0,409.17,49328.85
1490.9,0.0,99363.15
1268.97,0.0,83730.61
0.0,200000000.0,27212.36
1039.71,0.0,29418.98
0.0,1043.01,11554.47
752.37,0.0,26761.65
0.0,31.21,36144.64
0.0,53.37,75916.97
437.42,0.0,40286.7
866.3,0.0,66463.85
0.0,378.93,17041.49
608.08,0.0,12521.27
988.84,0.0,69797.08
0.0,1273.39,60292.72
158.02,0.0,42331.95
0.0,103.11,70467.74
1068.03,0.0,95456.8
0.0,819.03,55616.29
384.08,0.0,54393.78
0.0,107.18,16016.89
0.0,1212.36,38810.83
0.0,970.22,42233.34
0.0,100000000.0,97257.94
100000000.0,0.0,48254.74
0.0,928.5,26250.46
266.66,0.0,26061.96
0.0,1309.9,37476.9
0.0,252.6,66664.12
0.0,204.69,77207.17
0.0,1398.52,71774.21
0.0,510.39,80282.32
0.0,694.48,22219.93
0.0,626.91,63948.54
723.26,0.0,41402.91
414.25,0.0,53018.59
0.0,295.25,71968.24
40.53,0.0,36739.28
100.68,0.0,79986.82
0.0,521.98,62689.92
408.51,0.0,45470.64
0.0,262.11,47673.69
0.0,1310.6,88142.74
0.0,170.85,65259.2
0.0,724.39,43391.31
0.0,1489.05,87252.84
0.0,973.26,46218.96
0.0,947.03,47061.86
0.0,618.2,17997.14
159.2,0.0,47501.58
0.0,772.59,62445.98
0.0,993.78,47184.72
200000000.0,0.0,19138.13
0.0,757.55,61429.64
0.0,989.99,39197.81
0.0,819.86,56464.19
253.85,0.0,78870.82
1404.66,0.0,54644.83
0.0,200000000.0,24541.72
985.78,0.0,78404.97
0.0,760.49,28522.12
0.0,620.58,80351.26
0.0,994.36,89410.91
1016.45,0.0,35027.55
0.0,703.17,58677.38
23.38,0.0,70962.86
111.31,0.0,43823.94
656.23,0.0,48516.67
162.57,0.0,93120.27
100000000.0,0.0,58437.3
492.38,0.0,70252.07
1312.26,0.0,79363.66
0.0,1292.73,98052.25
0.0,1492.94,64908.31
200000000.0,0.0,76610.22
0.0,287.37,24095.73
1190.85,0.0,88207.91
0.0,133.91,74807.49
0.0,172.66,12753.11
895.52,0.0,76176.55
7.32,0.0,23016.45
0.0,54.85,20548.79
1239.41,0.0,90051.43
0.0,100000000.0,91332.42
0.0,546.47,76466.69
630.22,0.0,35475.18
0.0,100000000.0,95075.49
0.0,850.5,60712.8
591.66,0.0,19578.29
0.0,643.57,39244.77
0.0,100000000.0,61721.71
900.73,0.0,32066.05
0.0,200000000.0,18411.06
0.0,100000000.0,26198.09
0.0,1067.43,73901.72
464.31,0.0,82017.77
0.0,731.75,34885.79
0.0,1323.04,79699.32
1085.33,0.0,97803.4
0.0,896.4,86826.87
100000000.0,0.0,21467.26
1212.51,0.0,39645.73
142.13,0.0,48297.91
986.14,0.0,10631.61
576.62,0.0,64953.38
0.0,1231.72,22909.69
733.16,0.0,50124.02
0.0,269.93,95543.79
0.0,1080.81,95980.54
0.0,567.35,75005.9
0.0,200000000.0,95826.03
0.0,1082.31,77798.89
0.0,200000000.0,13266.7
0.0,496.54,29230.55
0.0,899.1,35126.21
0.0,1321.33,98337.57
0.0,923.38,23407.59
0.0,1265.86,80012.37
1174.85,0.0,54637.59
0.0,356.31,70082.29
0.0,100000000.0,69445.64
0.0,186.42,95351.81
595.1,0.0,41460.97
361.5,0.0,41193.69
185.22,0.0,86796.86
1436.01,0.0,28686.13
0.0,544.74,79400.34
645.8,0.0,41119.96
0.0,1265.85,24045.79
974.28,0.0,83625.47
179.06,0.0,64841.34
502.46,0.0,75237.25
0.0,386.61,99449.61
0.0,20.38,70955.56
0.0,1334.98,82917.51
0.0,200000000.0,86368.47
200000000.0,0.0,69816.37
838.02,0.0,43734.81
1260.8,0.0,48293.26
623.98,0.0,88565.02
0.0,508.68,64658.97
682.49,0.0,81920.54
1092.88,0.0,82877.45
93.11,0.0,82876.4
1239.01,0.0,40202.54
457.73,0.0,26577.19
0.0,200000000.0,93388.69
0.0,892.57,20564.12
0.0,323.78,35881.88
97.63,0.0,98968.93
0.0,821.34,63337.78
1202.67,0.0,16436.36
0.0,647.1,99900.94
0.0,228.94,55869.2
0.0,373.87,29057.06
0.0,200000000.0,93328.32
0.0,622.42,98584.9
1167.78,0.0,37058.32
0.0,727.21,71561.45
0.0,1078.86,91405.25
0.0,470.11,50353.9
905.92,0.0,41750.21
0.0,689.6,20859.4
0.0,200000000.0,53087.43
1213.12,0.0,58450.05
81.99,0.0,47835.24
633.5,0.0,89361.7
187.84,0.0,28848.37
0.0,861.92,14128.46
237.6,0.0,92585.77
610.44,0.0,17550.9
0.0,850.47,54788.17
11.71,0.0,34824.14
0.0,477.77,70973.76
1455.98,0.0,50640.7
590.94,0.0,91941.57
0.0,787.45,33182.41
0.0,1389.82,75763.86
0.0,1272.25,94640.28
379.45,0.0,35090.15
0.0,200000000.0,47528.67
0.0,1052.97,42990.0
1376.23,0.0,33573.76
1055.88,0.0,76718.77
0.0,200000000.0,55580.2
1187.69,0.0,94555.08
0.0,1287.05,11285.66
0.0,200000000.0,80797.62
0.0,167.48,97337.34
0.0,677.73,12016.61
0.0,1263.21,75605.74
0.0,110.17,99677.03
532.39,0.0,97632.17
649.37,0.0,52228.23
586.76,0.0,99786.79
0.0,300.09,31664.27
0.0,304.14,55653.22
436.74,0.0,28252.84
200000000.0,0.0,81505.08
0.0,648.05,37294.78
407.69,0.0,93398.13
0.0,200000000.0,23138.47
1146.29,0.0,44820.68
633.35,0.0,22594.1
0.0,1147.32,90602.45
209.64,0.0,86163.14
0.0,427.48,31021.81
0.0,907.94,49941.18
0.0,562.37,66269.17
609.32,0.0,43709.59
296.42,0.0,79336.62
0.0,1191.02,90818.07
0.0,377.75,28776.33
1337.5,0.0,27994.67
0.0,974.51,35893.86
1318.61,0.0,85176.14
0.0,1366.14,93571.0
0.0,1293.91,80599.1
0.0,223.69,40626.17
0.0,593.77,42018.48
1007.53,0.0,10022.04
1130.67,0.0,94625.67
1252.59,0.0,13948.48
682.2,0.0,13982.06
0.0,754.16,30721.79
0.0,1431.57,49218.96
460.74,0.0,87257.97
0.0,691.11,27651.99
0.0,768.11,48386.12
0.0,133.37,46843.0
0.0,200000000.0,54572.71
1001.86,0.0,24897.14
808.04,0.0,16562.4
1467.41,0.0,65398.66
0.0,1474.79,28055.1
0.0,567.5,15687.59
937.37,0.0,30187.91
0.0,569.0,11217.52
155.77,0.0,83137.01
0.0,970.19,56841.8
416.46,0.0,99065.61
0.0,100000000.0,86173.09
909.53,0.0,69639.08
1450.86,0.0,32965.63
0.0,808.76,42610.72
0.0,404.85,38237.29
610.43,0.0,90140.25
361.47,0.0,78892.43
182.04,0.0,56434.01
72.05,0.0,19224.38
0.0,200000000.0,38429.33
918.79,0.0,84263.74
0.0,746.86,64478.17
0.0,923.46,95874.03
451.13,0.0,81089.62
0.0,867.5,87661.59
0.0,370.13,53433.04
0.0,48.96,46166.6
0.0,200000000.0,68896.69
0.0,735.9,97268.44
1029.39,0.0,24931.15
0.0,200000000.0,96184.45
966.19,0.0,89621.51
1317.54,0.0,44177.9
0.0,135.82,56487.09
0.0,1321.5,74729.34
0.0,243.14,69903.55
0.0,119.22,38134.25
0.0,1091.7,97266.63
0.0,1200.52,14334.34
218.28,0.0,38025.45
1289.13,0.0,83668.12
0.0,200000000.0,56404.56
0.0,100000000.0,46067.91
0.0,892.58,78687.18
0.0,1220.95,27498.58
121.23,0.0,94185.91
46.06,0.0,36643.21
